assay_name	compound_pubchem_cid	assay_outcome	cid	smiles
tox21-mitotox-p1	CID_4674	0	4674	OC(CCN)(P(O)(=O)O)P(=O)(O)O
tox21-mitotox-p1	CID_9330	0	9330	OC(C(=O)OCCN(CC)CC)(c1ccccc1)c2ccccc2
tox21-mitotox-p1	CID_92386	0	92386	COc1ccc(C=CC(=O)OCCC(C)C)cc1
tox21-mitotox-p1	CID_92876	0	92876	Cl.Clc1ccc(CC(C)(O)C(C)CN(C)C)cc1
tox21-mitotox-p1	CID_15103	0	15103	O=C(O)C(N)CC[Se]C
tox21-mitotox-p1	CID_3958	0	3958	Clc3ccccc3C2=NC(O)C(=O)Nc1ccc(Cl)cc12
tox21-mitotox-p1	CID_9564	0	9564	Nc1ccc(cc1)S(=O)(=O)NC(=O)NCCCC
tox21-mitotox-p1	CID_338	0	338	OC(=O)c1ccccc1O
tox21-mitotox-p1	CID_699414	0	699414	COc1ccc(/C=C/C(=O)O)cc1
tox21-mitotox-p1	CID_5480	0	5480	O=C(OCC)c1c2CCN(Cc2sc1N)Cc3ccccc3
tox21-mitotox-p1	CID_446284	0	446284	O=C(O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC
tox21-mitotox-p1	CID_445580	0	445580	O=C(O)CC/C=C\C\C=C/C/C=C\C/C=C\C/C=C\C/C=C\CC
tox21-mitotox-p1	CID_71986	0	71986	Cl.O=C(OC)C(CN)c2cnc1ccc(cc12)OC
tox21-mitotox-p1	CID_60196296	0	60196296	Cl.Oc1cn2Cc3c(Nc2n1)ccc(Cl)c3Cl
tox21-mitotox-p1	CID_54680660	0	54680660	OC=1C(=O)O[C@H]([C@@H](O)COC(=O)CCCCCCCCCCCCCCC)C=1O
tox21-mitotox-p1	CID_202195	0	202195	C[C@H](CC)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](NC1=O)CCN)[C@@H](C)O)[C@@H](C)O
tox21-mitotox-p1	CID_6433334	0	6433334	O=C(O)/C=C\C(=O)O.Brc1ccc(cc1)[C@H](CCN(C)C)c2ccccn2
tox21-mitotox-p1	CID_8111	0	8111	NCCNCCN
tox21-mitotox-p1	CID_62820	0	62820	[Ca+2].[O-]P([O-])(=O)OC(CO)CO
tox21-mitotox-p1	CID_37511	0	37511	CN(C)CC(C)O
tox21-mitotox-p1	CID_71648	0	71648	Oc1cc(O)cc(OC)c1
tox21-mitotox-p1	CID_69188	0	69188	O=C(OCC)c1cccnc1
tox21-mitotox-p1	CID_2723617	0	2723617	Cl.O=C(OCC)[C@@H](N)CS
tox21-mitotox-p1	CID_99288	0	99288	C[C@H](CC)[C@H](N)C(=O)O
tox21-mitotox-p1	CID_11474	0	11474	OCc1ccccn1
tox21-mitotox-p1	CID_19958	0	19958	S=C=N/c1ccc(cc1)\N=C=S
tox21-mitotox-p1	CID_5876571	0	5876571	Cc4ccccc4/N=N/c3ccc(/N=N/c1c2ccccc2ccc1O)c(C)c3
tox21-mitotox-p1	CID_70914	0	70914	O=C(C)N[C@@H](CCC(=O)O)C(=O)O
tox21-mitotox-p1	CID_10982	0	10982	CC(C)CCCC(C)N
tox21-mitotox-p1	CID_93176	0	93176	O=C(O)[C@@H]1CSCN1
tox21-mitotox-p1	CID_451668	0	451668	NC1=NC(=O)N(C=N1)[C@H]2C[C@H](O)[C@@H](CO)O2
tox21-mitotox-p1	CID_14776	0	14776	O=[Bi]O[Bi]=O
tox21-mitotox-p1	CID_308	0	308	OCC=Cc1ccccc1
tox21-mitotox-p1	CID_440966	0	440966	CC2(C)C(=C)[C@@H]1CC[C@H]2C1
tox21-mitotox-p1	CID_68651	0	68651	[Ca+2].O.O.O=C([O-])CCC(C)=O.CC(=O)CCC([O-])=O
tox21-mitotox-p1	CID_439240	0	439240	O[C@H]1[C@H](O)COC(O)[C@H]1O
tox21-mitotox-p1	CID_11219835	0	11219835	O=C(O)c1cccc(c1)c2nc(on2)c3ccccc3F
tox21-mitotox-p1	CID_131535	0	131535	[Ca+2].O=C(N[C@@H](Cc1ccccc1)[C@@H](CN(CC(C)C)S(=O)(=O)c2ccc(N)cc2)OP([O-])([O-])=O)O[C@H]3CCOC3
tox21-mitotox-p1	CID_213039	0	213039	Nc1ccc(cc1)S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]3CO[C@H]4OCC[C@@H]34
tox21-mitotox-p1	CID_3052775	0	3052775	CS(=O)(=O)O.C#CCN[C@@H]2CCc1ccccc12
tox21-mitotox-p1	CID_6917715	0	6917715	C=C3C[C@@]1(CC)[C@@H](CC[C@@]1(O)C#C)[C@@H]4CCC2=CC(=O)CC[C@@H]2[C@@H]34
tox21-mitotox-p1	CID_110632	0	110632	Cl.CC(C)[C@H](N)C(=O)OCC(CO)OCn2cnc1c2NC(N)=NC1=O
tox21-mitotox-p1	CID_163701	0	163701	Cl.O=C(N(CC)CC)[C@@]1(C[C@@H]1CN)c2ccccc2
tox21-mitotox-p1	CID_60749	0	60749	Cl.NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F
tox21-mitotox-p1	CID_6917067	0	6917067	CN(C)[C@H]4C[C@@H](C)O[C@@H](O[C@@H]3[C@@H](C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H]2O[C@H](COCCOC)N[C@H]([C@@H]2C)[C@H](C)C[C@@]3(C)O)[C@@H]4O
tox21-mitotox-p1	CID_3016	0	3016	Clc1ccc2c(c1)C(=NCC(=O)N2C)c3ccccc3
tox21-mitotox-p1	CID_31326	0	31326	OCC(=O)OC3CC(C)(C=C)C(O)C(C)C21CCC(=O)C1C3(C)C(C)CC2
tox21-mitotox-p1	CID_6446	0	6446	C[C@]4(O)CC[C@@H]2[C@]4(C)C[C@H](O)[C@]1(F)[C@@]3(C)CCC(=O)C=C3CC[C@H]12
tox21-mitotox-p1	CID_9434	0	9434	[Br-].[Br-].C[N+](C)(CCCCCC[N+](C)(C)C3c1ccccc1c2ccccc23)C6c4ccccc4c5ccccc56
tox21-mitotox-p1	CID_101587	0	101587	OC(CN1CC[N+](C)(C)CC1)(c2ccccc2)C3CCCCC3.[O-]S(=O)(=O)OC
tox21-mitotox-p1	CID_9800972	0	9800972	Cl.O=C(OCC)COc1ccc2c(c1)OC(=O)C(CCN(CC)CC)=C2C
tox21-mitotox-p1	CID_284314	0	284314	Cc1ccc(cc1)S(O)(=O)=O.CS(=O)(=O)OCCCNCCCOS(C)(=O)=O
tox21-mitotox-p1	CID_16682839	0	16682839	O=C(Nc1ccc(cc1)[As](O)(=O)O[Bi]=O)CO
tox21-mitotox-p1	CID_443949	0	443949	Cl.OCCN1CCN(CC1)C(=O)CN2c3cc(Cl)ccc3SC2=O
tox21-mitotox-p1	CID_8589	0	8589	CCC(c1nc(CCN(CC)CC)on1)c2ccccc2.O=C(O)C(O)(CC(=O)O)CC(=O)O
tox21-mitotox-p1	CID_129319	0	129319	CCNC(=O)NCCCOc2cc(CN1CCCCC1)ccc2
tox21-mitotox-p1	CID_34051	0	34051	Cc1cc(ccc1)N(C)C(=S)Oc2ccc3CCCc3c2
tox21-mitotox-p1	CID_11499	0	11499	O=[N+]([O-])OCCN(CCO[N+]([O-])=O)CCO[N+]([O-])=O
tox21-mitotox-p1	CID_1999	0	1999	CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1
tox21-mitotox-p1	CID_127998	0	127998	Cc1ccc(cc1)C(=O)CC(CSC(C)=O)C(=O)O
tox21-mitotox-p1	CID_129991	0	129991	Clc1c(cc(cc1NC(=O)COC(C)=O)C#N)NC(=O)COC(C)=O
tox21-mitotox-p1	CID_71793	0	71793	O=C(NS(=O)(=O)c1ccc(Cl)cc1)NN2CCCC2
tox21-mitotox-p1	CID_91273	0	91273	O=C4N(CCCCN1CCN(CC1)c2ncccn2)C(=O)[C@@H]5[C@H]3CC[C@H](C3)[C@H]45
tox21-mitotox-p1	CID_8462	0	8462	O=[N+]([O-])c1cc(ccc1Cl)C(F)(F)F
tox21-mitotox-p1	CID_60196435	0	60196435	NC(=O)OC[C@H]4c1c(cc(C=O)cc1OC)N3C[C@H]2[C@H](N2C(C)=O)[C@@]4(OC(C)=O)O3
tox21-mitotox-p1	CID_69861	0	69861	CC(C)(C)c1ccc(N)cc1
tox21-mitotox-p1	CID_62277	0	62277	OCN1C(=O)N(CO)C(=O)C1N(CO)C(=O)NCO
tox21-mitotox-p1	CID_11173	0	11173	C/C(C)=C\CO
tox21-mitotox-p1	CID_65064	0	65064	Oc1cc(cc(O)c1O)C(=O)O[C@@H]3Cc2c(cc(O)cc2O)O[C@@H]3c4cc(O)c(O)c(O)c4
tox21-mitotox-p1	CID_75311	0	75311	[Cl-].CCCC[P+](CCCC)(CCCC)CCCC
tox21-mitotox-p1	CID_15032	0	15032	CC(=O)[C@H]4[C@H](C#N)C[C@@H]3[C@]4(C)CC[C@H]2[C@H]3CC=C1C[C@@H](O)CC[C@@]12C
tox21-mitotox-p1	CID_7298	0	7298	OC1CCCC1
tox21-mitotox-p1	CID_10287749	0	10287749	O=C(C1CCNCC1)N2CCC(CC2)N(CCC)[C@H]3Cc4cc(OC)ccc4CC3
tox21-mitotox-p1	CID_163934	0	163934	OCC1CCC(COC=C)CC1
tox21-mitotox-p1	CID_17355	0	17355	CC(=O)CCc1ccccc1
tox21-mitotox-p1	CID_76262	0	76262	CCO[Si](OCC)(OCC)CCCCCCCC
tox21-mitotox-p1	CID_7360	0	7360	OCC1CCCO1
tox21-mitotox-p1	CID_6861	0	6861	NC(=O)Cc2cccc1ccccc12
tox21-mitotox-p1	CID_12694	0	12694	ClC(Cl)C(N)=O
tox21-mitotox-p1	CID_7557	0	7557	CC(=Cc1ccccc1)C=O
tox21-mitotox-p1	CID_8143	0	8143	CCCCCCCCN
tox21-mitotox-p1	CID_28503	0	28503	ICCc1ccccc1
tox21-mitotox-p1	CID_4649906	0	4649906	[Na+].[n-]1cncn1
tox21-mitotox-p1	CID_6537495	0	6537495	O.[Cd+2].O.[O-]C(C)=O.[O-]C(C)=O
tox21-mitotox-p1	CID_12443	0	12443	O=C1OC(=O)c2c1c(Br)c(Br)c(Br)c2Br
tox21-mitotox-p1	CID_7248	0	7248	Cc1cc(N)ccc1C
tox21-mitotox-p1	CID_6416	0	6416	CC(C)(C)C(C)=O
tox21-mitotox-p1	CID_9005	0	9005	COC(OC)OC
tox21-mitotox-p1	CID_91538	0	91538	COC1CCC=CO1
tox21-mitotox-p1	CID_22833389	0	22833389	OCCO[C@H]1CO[C@@H]([C@@H]1OCCO)[C@H](O)COC(=O)CCCCCCCCCCC
tox21-mitotox-p1	CID_13836	0	13836	[Cl-].C[N+](C)(C)CCCl
tox21-mitotox-p1	CID_6557	0	6557	C=C(C)C=C
tox21-mitotox-p1	CID_8247	0	8247	CC(=O)NNc1ccccc1
tox21-mitotox-p1	CID_13360	0	13360	C=C(C)C(=O)OCCO
tox21-mitotox-p1	CID_8071	0	8071	COCCOC
tox21-mitotox-p1	CID_11666	0	11666	ClC(Cl)(Cl)SCl
tox21-mitotox-p1	CID_7622	0	7622	CCCCN(CCCC)CCCC
tox21-mitotox-p1	CID_6277	0	6277	[Co+2].[O-]C(C)=O.[O-]C(C)=O
tox21-mitotox-p1	CID_6788	0	6788	O=C(OCCCCCCCCCC)c1ccccc1C(=O)OCCCCCCCCCC
tox21-mitotox-p1	CID_6935	0	6935	Cc1cc(c(N)cc1Cl)S(=O)(=O)O
tox21-mitotox-p1	CID_64947	0	64947	O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OC
tox21-mitotox-p1	CID_7412	0	7412	ClC(=O)c1ccccc1
tox21-mitotox-p1	CID_7735	0	7735	OCC1CCC(CO)CC1
tox21-mitotox-p1	CID_7764	0	7764	N#CCC(=O)OCC
tox21-mitotox-p1	CID_7868	0	7868	C=C(C)CC(C)(C)C
tox21-mitotox-p1	CID_8110	0	8110	CCCC\N=C=O
tox21-mitotox-p1	CID_517277	0	517277	O=[Cr]O[Cr]=O
tox21-mitotox-p1	CID_7791	0	7791	CCCCC(CNCC(CC)CCCC)CC
tox21-mitotox-p1	CID_25711	0	25711	O=C(NC)N(c1ccccc1)c2ccccc2
tox21-mitotox-p1	CID_17163	0	17163	CCCCCCCCCCCCOCC1CO1
tox21-mitotox-p1	CID_6333	0	6333	BrCCl
tox21-mitotox-p1	CID_6945	0	6945	O=[N+]([O-])c1ccccc1Cl
tox21-mitotox-p1	CID_7293	0	7293	CNC(=O)NC
tox21-mitotox-p1	CID_7869	0	7869	C\C(C)=C/C(C)(C)C
tox21-mitotox-p1	CID_6432115	0	6432115	ClC\C=C/CCl
tox21-mitotox-p1	CID_24412	0	24412	[K+].[K+].O=S(=O)([O-])OOS([O-])(=O)=O
tox21-mitotox-p1	CID_7841	0	7841	BrCC=C
tox21-mitotox-p1	CID_7240	0	7240	Nc1ccccc1Cl
tox21-mitotox-p1	CID_76063	0	76063	Clc1ccc2nc(C)nc2c1
tox21-mitotox-p1	CID_10758	0	10758	OC(C#N)c1ccccc1
tox21-mitotox-p1	CID_9246	0	9246	C1CCCC2OC12
tox21-mitotox-p1	CID_61247	0	61247	CC(C)(CC)OC
tox21-mitotox-p1	CID_73668	0	73668	OC(C(C)C)(c1cncnc1)c2ccc(OC(F)(F)F)cc2
tox21-mitotox-p1	CID_7908	0	7908	CC(C)CC(C)N
tox21-mitotox-p1	CID_62648	0	62648	[NH4+].[NH4+].O=S(=O)([O-])OOS([O-])(=O)=O
tox21-mitotox-p1	CID_10949	0	10949	Nc1nc(C)nc(N)n1
tox21-mitotox-p1	CID_6364	0	6364	CC(C)S
tox21-mitotox-p1	CID_385	0	385	O=C(O)CCCCCC(=O)O
tox21-mitotox-p1	CID_9570281	0	9570281	CCCCN(N=O)C(=N)N[N+]([O-])=O
tox21-mitotox-p1	CID_19871	0	19871	CC(C)(C)C(O)CC
tox21-mitotox-p1	CID_11123	0	11123	Clc1cc(Cl)c(N)cc1
tox21-mitotox-p1	CID_12232	0	12232	CSSC
tox21-mitotox-p1	CID_6579	0	6579	C=CC(N)=O
tox21-mitotox-p1	CID_6498	0	6498	O=S1(=O)CC=CC1
tox21-mitotox-p1	CID_12958	0	12958	CP(=O)(OC)OC
tox21-mitotox-p1	CID_525	0	525	O=C(O)C(O)CC(=O)O
tox21-mitotox-p1	CID_61057	0	61057	CC(C)CC(C)CC(=O)CC(C)C
tox21-mitotox-p1	CID_23667648	0	23667648	[Na+].[O-]S(=O)(=O)c1ccc2cc(O)ccc2c1
tox21-mitotox-p1	CID_5359657	0	5359657	[Na+].[Na+].[Na+].[O-]S(=O)(=O)c1ccc(cc1)/N=N/C3=C(NN(c2ccc(cc2)S([O-])(=O)=O)C3=O)C([O-])=O
tox21-mitotox-p1	CID_24309	0	24309	CCC(CCCC)COC(=O)CS
tox21-mitotox-p1	CID_7289	0	7289	ClCC(O)CCl
tox21-mitotox-p1	CID_237332	0	237332	O=Cc1ccc(CO)o1
tox21-mitotox-p1	CID_11432	0	11432	Nn1cnnc1
tox21-mitotox-p1	CID_7026	0	7026	Oc1c(cc(cc1CN(C)C)CN(C)C)CN(C)C
tox21-mitotox-p1	CID_16278	0	16278	CC(=O)CC(=O)N(C)C
tox21-mitotox-p1	CID_7488	0	7488	O=C(Cl)c1ccc(cc1)C(Cl)=O
tox21-mitotox-p1	CID_6327114	0	6327114	O=P(OC)OC
tox21-mitotox-p1	CID_13522	0	13522	CCO[Si](OCC)(OCC)CCC#N
tox21-mitotox-p1	CID_8906	0	8906	C=C(C)C(=O)OCCCCCCCCCCCC
tox21-mitotox-p1	CID_5987	0	5987	NS(=O)(=O)O
tox21-mitotox-p1	CID_8445	0	8445	Nc1cc(C)ccc1OC
tox21-mitotox-p1	CID_11860	0	11860	Clc1cc(N)cc(Cl)c1N
tox21-mitotox-p1	CID_7375	0	7375	FC(F)(F)c1cc(N)ccc1
tox21-mitotox-p1	CID_7768	0	7768	O=C1CCCCCN1
tox21-mitotox-p1	CID_13387	0	13387	O=C1CCCN1C
tox21-mitotox-p1	CID_8177	0	8177	CCCCOCCOCCO
tox21-mitotox-p1	CID_7771	0	7771	Cc1ccc(O)c(C)c1
tox21-mitotox-p1	CID_6163	0	6163	O=S(=O)(OCC)OCC
tox21-mitotox-p1	CID_6545	0	6545	CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C
tox21-mitotox-p1	CID_7896	0	7896	CC(O)CCO
tox21-mitotox-p1	CID_31249	0	31249	O=C(CCC(=O)OCC)OCC
tox21-mitotox-p1	CID_18173271	0	18173271	Cl.Fc1ccc(cc1)/C=C/C(=O)NC2CCC(CC2)CCN3CCc4ccc(cc4CC3)c5nc(C)on5
tox21-mitotox-p1	CID_9888347	0	9888347	CC[C@H]4CC[C@H](NCc1cc3c(cc1OC)[C@H]2C[C@H]2C(=O)N3C)[C@@H](N4)c5ccccc5
tox21-mitotox-p1	CID_60196413	0	60196413	CS(=O)(=O)O.CCOc1cccc(c1)[C@@]2(CC[C@@H](C)CC2)N3CCN(CC3)c4ccccc4
tox21-mitotox-p1	CID_53316391	0	53316391	CC(COC(=O)CCCCCCCCCCC)OC(=O)CCCCC(=O)O
tox21-mitotox-p1	CID_11006	0	11006	CCCCCCCCCCCCCCCC
tox21-mitotox-p1	CID_7061	0	7061	CCN(CC)c1ccccc1
tox21-mitotox-p1	CID_9828356	0	9828356	Cc5cc(COc4ccc(Cl)cc4CNc3ncnc2c3ncn2[C@@H]1O[C@H](C(=O)NC)[C@@H](N)[C@H]1O)on5
tox21-mitotox-p1	CID_74888	0	74888	FC(F)(C(F)(F)CCI)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
tox21-mitotox-p1	CID_104635	0	104635	CC(C)CCCCCCOC(=O)c1cc(C(=O)OCCCCCCC(C)C)c(cc1)C(=O)OCCCCCCC(C)C
tox21-mitotox-p1	CID_67821	0	67821	FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
tox21-mitotox-p1	CID_8461	0	8461	Cc1ccc(cc1[N+](=O)[O-])[N+]([O-])=O
tox21-mitotox-p1	CID_44073	0	44073	Clc2cc(ccc2Oc1cc(C(=O)O)c(cc1)[N+]([O-])=O)C(F)(F)F
tox21-mitotox-p1	CID_16181	0	16181	CC(C)CN(CC(C)C)C(=O)SCC
tox21-mitotox-p1	CID_162839	0	162839	Clc1ccc(Cl)nc1C(=O)O.NCCO
tox21-mitotox-p1	CID_3081304	0	3081304	Clc3cccc(Cl)c3NS(=O)(=O)c1nc2cc(F)nc(OCC)n2n1
tox21-mitotox-p1	CID_2723649	0	2723649	O.O=S(=O)(O)c1ccc(O)c2ncccc12
tox21-mitotox-p1	CID_2513	0	2513	C[As](C)(O)=O
tox21-mitotox-p1	CID_12069	0	12069	O=[N+]([O-])c1cc(cc(c1)C(=O)O)C(=O)O
tox21-mitotox-p1	CID_8149	0	8149	N#CCCNCCC#N
tox21-mitotox-p1	CID_11402127	0	11402127	[O-][N+](=O)O[Cd]O[N+]([O-])=O
tox21-mitotox-p1	CID_62781	0	62781	[Cl-].C[N+]1(C)CCCCC1
tox21-mitotox-p1	CID_6951	0	6951	O=[N+]([O-])c1cc(Cl)cc(C(=O)O)c1Cl
tox21-mitotox-p1	CID_178	0	178	CC(N)=O
tox21-mitotox-p1	CID_2314	0	2314	CNC(=O)Oc1cccc2OC(C)(C)Oc12
tox21-mitotox-p1	CID_31899	0	31899	Cl.O=C(Oc1cccc(c1)/N=C/N(C)C)NC
tox21-mitotox-p1	CID_10367	0	10367	OC(=O)c1cccc(n1)C(=O)O
tox21-mitotox-p1	CID_12056759	0	12056759	[Na+].O=C([N-]S(=O)(=O)c1ccccc1C(=O)OC)N2N=C(OCCC)N(C)C2=O
tox21-mitotox-p1	CID_27982	0	27982	ClCCP(=O)(O)O
tox21-mitotox-p1	CID_6336	0	6336	Clc1ccc(cc1)C(CCCC)(Cn2cncn2)C#N
tox21-mitotox-p1	CID_7996	0	7996	CC(C)OCCO
tox21-mitotox-p1	CID_61018	0	61018	CC(C)CC(C)(O)C#C
tox21-mitotox-p1	CID_86736	0	86736	O=C1OCCC1CCCCCC
tox21-mitotox-p1	CID_125098	0	125098	CC(OC(=O)N1CCCCC1CCO)CC
tox21-mitotox-p1	CID_8427	0	8427	Clc1cc(Cl)ccc1OC(C)C(=O)O
tox21-mitotox-p1	CID_115268	0	115268	[Br-].[Br-].O.c1cccc2c3cccc[n+]3CC[n+]12
tox21-mitotox-p1	CID_11826859	0	11826859	O=C(OCC=C)C(C)(C)OC(=O)c1cc(ccc1Cl)N2C(=O)C=C(N(C)C2=O)C(F)(F)F
tox21-mitotox-p1	CID_7580	0	7580	c1ccccc1Cc2ccccc2
tox21-mitotox-p1	CID_7020	0	7020	O=C1c3ccccc3Oc2ccccc12
tox21-mitotox-p1	CID_33	0	33	ClCC=O
tox21-mitotox-p1	CID_5371102	0	5371102	Oc1ccccc1C(=O)OCC/C=C\CC
tox21-mitotox-p1	CID_16331	0	16331	O=C(CCC(C)=O)OCCCC
tox21-mitotox-p1	CID_6428555	0	6428555	CCCC\C=C\C=C/C=O
tox21-mitotox-p1	CID_1488	0	1488	Clc1cc(Cl)ccc1OCC(=O)OC
tox21-mitotox-p1	CID_7337	0	7337	Nc1ccc(cc1OC)[N+]([O-])=O
tox21-mitotox-p1	CID_11907	0	11907	N#Cc1ccccc1O
tox21-mitotox-p1	CID_11700495	0	11700495	Fc3cccc(F)c3NS(=O)(=O)c1nc2c(F)cnc(OC)n2n1
tox21-mitotox-p1	CID_8673	0	8673	[Na+].[Na+].[O-]S(=O)(=O)c1cc2cc(c(O)cc2cc1)S([O-])(=O)=O
tox21-mitotox-p1	CID_5462355	0	5462355	O[C@H](CN1CCN(C[C@H]1C(=O)NC(C)(C)C)Cc2cccnc2)C[C@@H](Cc3ccccc3)C(=O)N[C@H]4c5ccccc5C[C@H]4O.O=S(=O)(O)O
tox21-mitotox-p1	CID_7268	0	7268	CCOC(=O)C(=O)OCC
tox21-mitotox-p1	CID_12062	0	12062	Nc1cc(cc(N)c1)C(=O)O
tox21-mitotox-p1	CID_9589	0	9589	CC(=O)c1cccnc1
tox21-mitotox-p1	CID_2723853	0	2723853	CNC(=S)NN
tox21-mitotox-p1	CID_93573	0	93573	Cl.OCC(N)(CO)CO
tox21-mitotox-p1	CID_61059	0	61059	O=C(OCCOC(=O)CS)CS
tox21-mitotox-p1	CID_11569	0	11569	COc1cc(C=O)ccc1
tox21-mitotox-p1	CID_21648	0	21648	Oc1ccc(CCC(C)=O)cc1
tox21-mitotox-p1	CID_70801	0	70801	Nc2cc(C)nn2c1ccccc1
tox21-mitotox-p1	CID_6328250	0	6328250	O=P2Oc3ccccc3c1ccccc12
tox21-mitotox-p1	CID_18016	0	18016	O=C(CCCCCCCC(=O)OCCCC)OCCCC
tox21-mitotox-p1	CID_81207	0	81207	CN(C)CCCNCCCN(C)C
tox21-mitotox-p1	CID_12729	0	12729	O=C(CCCCCCCCC=C)OCC
tox21-mitotox-p1	CID_76980	0	76980	O=C1CCCN1CCO
tox21-mitotox-p1	CID_85178	0	85178	C[Si](NC1CCCCC1)(NC2CCCCC2)NC3CCCCC3
tox21-mitotox-p1	CID_26808	0	26808	Cc1cnc(C)c(C)n1
tox21-mitotox-p1	CID_19601	0	19601	CC(C)(C)NCCOC(=O)C(=C)C
tox21-mitotox-p1	CID_3033992	0	3033992	C=COCCOCCOCCOC=C
tox21-mitotox-p1	CID_61196	0	61196	C=CCOCC(COCC=C)(CC)CO
tox21-mitotox-p1	CID_104386	0	104386	CC(C)CCCCCOC(=O)CCS
tox21-mitotox-p1	CID_5287407	0	5287407	OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@@H]8[C@@H](CO)O[C@H](O[C@@H]9[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O
tox21-mitotox-p1	CID_61701	0	61701	[K+].[K+].O=S(=O)([O-])SSS([O-])(=O)=O
tox21-mitotox-p1	CID_11556911	0	11556911	O=C2CCCC(=O)C2C(=O)c1ccc(c(COCC(F)(F)F)c1Cl)S(C)(=O)=O
tox21-mitotox-p1	CID_75430	0	75430	CCCCS(Cl)(=O)=O
tox21-mitotox-p1	CID_89953	0	89953	O=C(Nc1cccc(N)c1)CC
tox21-mitotox-p1	CID_6327514	0	6327514	CCCCC(COP(=O)OCC(CC)CCCC)CC
tox21-mitotox-p1	CID_76714	0	76714	CC(CC(C)(C)CCN)CN
tox21-mitotox-p1	CID_2777208	0	2777208	O=S(N)(=O)c1ccccc1OC(F)(F)F
tox21-mitotox-p1	CID_6124	0	6124	CN(C)N=O
tox21-mitotox-p1	CID_7761	0	7761	O=C(CC(=O)OCC)OCC
tox21-mitotox-p1	CID_7274	0	7274	C=C(C)C(=O)OCC=C
tox21-mitotox-p1	CID_4650	0	4650	O=C1C=CC(=O)C=C1
tox21-mitotox-p1	CID_2723789	0	2723789	NC(=S)NN
tox21-mitotox-p1	CID_676454	0	676454	S=C(N)Nc1ccccc1
tox21-mitotox-p1	CID_638034	0	638034	CC=1CCCC(C)(C)C=1/C=CC(\C)=C\C=C\C(\C)=C\COC(C)=O
tox21-mitotox-p1	CID_12161	0	12161	Cc1ccc(C=C)cc1
tox21-mitotox-p1	CID_8638	0	8638	Cl.Nc1ccccc1OC
tox21-mitotox-p1	CID_10509	0	10509	O=[N+]([O-])C([N+]([O-])=O)([N+](=O)[O-])[N+]([O-])=O
tox21-mitotox-p1	CID_14130	0	14130	CCOc1ccc(cc1)NC(=O)CC(C)O
tox21-mitotox-p1	CID_87146	0	87146	O=C(Nc1cc(ccc1C)NC(=O)N(C)C)N(C)C
tox21-mitotox-p1	CID_62902	0	62902	CCCC(C)C(=O)OCC
tox21-mitotox-p1	CID_7695	0	7695	COc1ccc(COC(C)=O)cc1
tox21-mitotox-p1	CID_8137	0	8137	O=C(C#CCCCCCC)OC
tox21-mitotox-p1	CID_7193	0	7193	CC(C)CCOC(=O)c1ccccc1
tox21-mitotox-p1	CID_5362833	0	5362833	CC\C=C/CC\C=C\CO
tox21-mitotox-p1	CID_8835	0	8835	C\C(C)=C\CCC(C)CCOC(=O)CCC
tox21-mitotox-p1	CID_8405	0	8405	c1cccc2ccncc12
tox21-mitotox-p1	CID_21096	0	21096	c1cc(ccc1)C2CC=CCC2
tox21-mitotox-p1	CID_10470544	0	10470544	CC(C)CCCCCCc1ccc(OCCOCCO)cc1
tox21-mitotox-p1	CID_5282109	0	5282109	C\C(C)=C\CCC(\C)=C\COC=O
tox21-mitotox-p1	CID_14104	0	14104	COc1cc(C)ccc1C(C)C
tox21-mitotox-p1	CID_61098	0	61098	O=C(CC)OC(C)(CC\C=C(\C)C)C=C
tox21-mitotox-p1	CID_14306122	0	14306122	O=C(OCCCCCCC)CCCCC(=O)OCCCCCCCCC
