assay_name	compound_pubchem_cid	assay_outcome	cid	smiles
tox21-ar-mda-kb2-luc-agonist-p1	CID_25195407	0	25195407	[Na+].O=C([O-])[C@@H]2N3C(=O)[C@@H](NC(=O)[C@H](N=C)c1ccccc1)[C@H]3SC2(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_472335	0	472335	[O-][N+](=O)c4cccc5nc1c(CN2C(=O)C=3COC(=O)[C@](O)(CC)C=3C=C12)cc45
tox21-ar-mda-kb2-luc-agonist-p1	CID_72068	0	72068	O=C2C(CCCC2=Cc1cccs1)=Cc3cccs3
tox21-ar-mda-kb2-luc-agonist-p1	CID_19958	0	19958	S=C=N/c1ccc(cc1)\N=C=S
tox21-ar-mda-kb2-luc-agonist-p1	CID_6880	0	6880	Oc1ccccc1C(=O)OCCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_133264	0	133264	CCCCCOc1ccc(cc1OCC)C2SC(=O)NC2=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_60810	0	60810	Fc1ccc(cc1)N2CCN(CC2)CCCC(=O)NC3c5ccccc5SCc4ccccc34
tox21-ar-mda-kb2-luc-agonist-p1	CID_9885850	0	9885850	O=C(C2c1cc(F)c(Cl)cc1N(C(N)=O)C2=O)c3cc(Cl)cs3
tox21-ar-mda-kb2-luc-agonist-p1	CID_23667548	0	23667548	[Na+].OC=1C(=O)O[C@H]([C@@H](O)CO)C=1[O-]
tox21-ar-mda-kb2-luc-agonist-p1	CID_4964	0	4964	O=C(CBr)c1ccc(O)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_3225	0	3225	OC(=O)C2C(C1CCC2O1)C(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_23665761	0	23665761	[K+].ClN1C([O-])=NC(=O)N(Cl)C1=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_5284514	0	5284514	O=C(O)/C=C/c1cccc(n1)\C(=C\CN2CCCC2)c3ccc(C)cc3
tox21-ar-mda-kb2-luc-agonist-p1	CID_18506491	0	18506491	F[B-](F)(F)F.C[n+]1ccn(CCCCCCCCCCCCCCCC)c1
tox21-ar-mda-kb2-luc-agonist-p1	CID_1967	0	1967	O=C1C(C)=C(C)C(=O)C(C)=C1CCCCC#CCCCC#CCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_43234	0	43234	Clc1ccc(c(Cl)c1)C3(Cn2ncnc2)OCC(CCC)O3
tox21-ar-mda-kb2-luc-agonist-p1	CID_7046	0	7046	c1ccc2CCNCc2c1
tox21-ar-mda-kb2-luc-agonist-p1	CID_62277	0	62277	OCN1C(=O)N(CO)C(=O)C1N(CO)C(=O)NCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_13363	0	13363	Cl.CCN(CC)CCCl
tox21-ar-mda-kb2-luc-agonist-p1	CID_61527	0	61527	Cc1cc(C(=O)C)c(C)o1
tox21-ar-mda-kb2-luc-agonist-p1	CID_27200	0	27200	O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_80037	0	80037	Clc1cc(N)cc(Cl)c1O
tox21-ar-mda-kb2-luc-agonist-p1	CID_61055	0	61055	NCCCN1CCOCC1
tox21-ar-mda-kb2-luc-agonist-p1	CID_71412	0	71412	Cl.O=C(N)c1cc(ccc1O)C(O)CNC(C)CCc2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_62539	0	62539	CCC(=O)C(=O)CC
tox21-ar-mda-kb2-luc-agonist-p1	CID_12573	0	12573	ClP(Cl)c1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_16212317	0	16212317	[Cl-].O.COc1cc2c3cc4ccc(OC)c(OC)c4c[n+]3CCc2cc1OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_8168	0	8168	CN(C)CCCCCCCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_31239	0	31239	[Cl-].CCCCCCCCCCCCCCCC[n+]1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_8265	0	8265	ClC2=C(Cl)C3(Cl)C1C(C(=O)OC1=O)C2(Cl)C3(Cl)Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_6113	0	6113	CS(=O)(=O)OCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_60960	0	60960	Cl.O=C(O)[C@@H](N)CS
tox21-ar-mda-kb2-luc-agonist-p1	CID_61286	0	61286	Clc1cc(Cl)ccc1OCC(=O)OCC(CC)CCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_2777982	0	2777982	NC(=S)C(N)=S
tox21-ar-mda-kb2-luc-agonist-p1	CID_6228	0	6228	CN(C)C=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_8471	0	8471	CCN(CC)CC
tox21-ar-mda-kb2-luc-agonist-p1	CID_3032297	0	3032297	[Na+].[Na+].[S-]C(=S)NCCNC(=S)[S-]
tox21-ar-mda-kb2-luc-agonist-p1	CID_4650	0	4650	O=C1C=CC(=O)C=C1
tox21-ar-mda-kb2-luc-agonist-p1	CID_60196395	0	60196395	C[N+]1(CCC)CCCC1.F[P-](F)(F)(F)(F)F
tox21-ar-mda-kb2-luc-agonist-p1	CID_60196389	0	60196389	Cc1cccc[n+]1CCCC.F[B-](F)(F)F
tox21-ar-mda-kb2-luc-agonist-p1	CID_9731	0	9731	Fc1ccc(N)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_7381	0	7381	Oc1ccc(cc1O)C(C)(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_2803	0	2803	Clc2cccc(Cl)c2\N=C1/NCCN1
tox21-ar-mda-kb2-luc-agonist-p1	CID_39214	0	39214	Nc1nc(C)ncc1CNC(=O)N(CCCl)N=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_54676038	0	54676038	OC=3c4ccccc4OC(=O)C=3CC1=C(O)c2ccccc2OC1=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_5280531	0	5280531	CC=1CCCC(C)(C)C=1/C=CC(\C)=C\C=C\C(\C)=C\COC(=O)CCCCCCCCCCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_14385	0	14385	Clc2ccc(NC(=O)c1cc(Cl)cc(Cl)c1O)cc2Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_6529	0	6529	Cc1ccc(cc1)OP(=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3
tox21-ar-mda-kb2-luc-agonist-p1	CID_7693	0	7693	Clc1ccc(/N=C=O)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_6937	0	6937	CC(C)(C)c1ccc(C)cc1O
tox21-ar-mda-kb2-luc-agonist-p1	CID_5318432	0	5318432	O=C3c4ccccc4N/C3=C2/Nc1ccccc1C2=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_54675783	0	54675783	CN(C)c2ccc(O)c1C(=O)C3=C(O)[C@]4(O)C(=O)C(=C(O)[C@@H](N(C)C)[C@@H]4C[C@@H]3Cc12)C(N)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_60196381	0	60196381	F[P-](F)(F)(F)(F)F.C[n+]1ccn(CCCCCCCCCCCCCC)c1
tox21-ar-mda-kb2-luc-agonist-p1	CID_5094	0	5094	Cn1c(cnc1COC(N)=O)[N+]([O-])=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_107867	0	107867	O=C(CN1CCCCC1CN(CC)CC)N4c2ccccc2C(=O)Nc3cccnc34
tox21-ar-mda-kb2-luc-agonist-p1	CID_152951	0	152951	C[C@H]1C[C@H](C(=O)O)N(CC1)C(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c3cccc2C[C@@H](C)CNc23
tox21-ar-mda-kb2-luc-agonist-p1	CID_5282375	0	5282375	Cc1c(C)c(/C=CC(\C)=C\C=C\C(\C)=C\C(=O)OCC)c(C)cc1OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_9799979	0	9799979	O=C(O)[C@H]1CC[C@@](C#N)(CC1)c2ccc3c(c2)n(nc3CC)C4CCCCC4
tox21-ar-mda-kb2-luc-agonist-p1	CID_101010	0	101010	CC1OCCC(CCC)S1
tox21-ar-mda-kb2-luc-agonist-p1	CID_23679004	0	23679004	[Na+].CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_69026	0	69026	BrC(Br)[N+]([O-])=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_6983	0	6983	Clc1cc([N+]([O-])=O)c(Cl)cc1Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_10685477	0	10685477	Oc1cccc(c1)C[C@H]3C(=O)OC[C@@H]3Cc2cc(O)ccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_15660	0	15660	NC2CCC(CC1CCC(N)CC1)CC2
tox21-ar-mda-kb2-luc-agonist-p1	CID_15295	0	15295	OP(O)(=O)c1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_70807	0	70807	O=S(=O)(O)CCCN1CCOCC1
tox21-ar-mda-kb2-luc-agonist-p1	CID_66491	0	66491	O=C3NC(=O)c2cccc1cccc3c12
tox21-ar-mda-kb2-luc-agonist-p1	CID_17291	0	17291	CC(CCO)OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_62371	0	62371	[Mg+2].[O-]C(=O)c1ccccc1.[O-]C(=O)c1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_61594	0	61594	Clc1ccc(O)c(c1)C2CCCC2
tox21-ar-mda-kb2-luc-agonist-p1	CID_11335	0	11335	Cc1cccc(C)c1O
tox21-ar-mda-kb2-luc-agonist-p1	CID_95337	0	95337	CCCCCCC(CCCCCCCC)CO
tox21-ar-mda-kb2-luc-agonist-p1	CID_6433547	0	6433547	CC(O)(CC\C=C(/C)CC)C=C
tox21-ar-mda-kb2-luc-agonist-p1	CID_62341	0	62341	CC(=O)OC(C)c1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_11868	0	11868	Cc1ccc(C)cc1S(O)(=O)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_62389	0	62389	N2=CN=C3N=CNC(NCc1ccccc1)=C23
tox21-ar-mda-kb2-luc-agonist-p1	CID_36326	0	36326	Cc1ccc(\N=C\NC)c(C)c1
tox21-ar-mda-kb2-luc-agonist-p1	CID_4443516	0	4443516	C=CC(=O)OCC(O)COc1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_12308	0	12308	BrCCCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_13486	0	13486	[I-].CCN3c4ccccc4SC3=CC=Cc2sc1ccccc1[n+]2CC
tox21-ar-mda-kb2-luc-agonist-p1	CID_6420042	0	6420042	O=C(O)/C=C\C(=O)O.C[C@@]42N[C@H](Cc1ccccc12)c3ccccc34
tox21-ar-mda-kb2-luc-agonist-p1	CID_20933	0	20933	[Na+].[Na+].O=C([O-])[C@@H]2N3C(=O)[C@@H](NC(=O)C(c1ccccc1)C([O-])=O)[C@H]3SC2(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_410467	0	410467	OCCCNc1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_71116	0	71116	O=C(N\N=C/c1ccc(OC)c(OC)c1C(=O)O)c2ccncc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_5358572	0	5358572	COc1ccc(cc1)C(=O)C(/Br)=C\C(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_7214	0	7214	CCC(=CC)C(=O)NC(N)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_2734672	0	2734672	Cl.N=C(N)n1cccn1
tox21-ar-mda-kb2-luc-agonist-p1	CID_21798	0	21798	O=C(Oc2ccccc2C(=O)Nc1ccccc1)NC
tox21-ar-mda-kb2-luc-agonist-p1	CID_131535	0	131535	[Ca+2].O=C(N[C@@H](Cc1ccccc1)[C@@H](CN(CC(C)C)S(=O)(=O)c2ccc(N)cc2)OP([O-])([O-])=O)O[C@H]3CCOC3
tox21-ar-mda-kb2-luc-agonist-p1	CID_10251042	0	10251042	O=C(OCC)c3ncn2c3CN(C)C(=O)c1c(I)cccc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_6294	0	6294	Clc1ccc(cc1)C(C(Cl)Cl)c2ccc(Cl)cc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_53315431	0	53315431	[Na+].[Na+].O.[O-]C(=O)CC(S[Au])C(=O)[O-]
tox21-ar-mda-kb2-luc-agonist-p1	CID_66207	0	66207	Cl[Dy](Cl)Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_5591	0	5591	Cc1c(O)c(C)c(C)c2OC(C)(CCc12)COc4ccc(CC3SC(=O)NC3=O)cc4
tox21-ar-mda-kb2-luc-agonist-p1	CID_31260	0	31260	CC(C)CCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_164457	0	164457	Cl.CC3(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N1CCOCC1)cc2)O3
tox21-ar-mda-kb2-luc-agonist-p1	CID_10898	0	10898	BrCCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_3037	0	3037	Oc2ccc(Cl)cc2Cc1cc(Cl)ccc1O
tox21-ar-mda-kb2-luc-agonist-p1	CID_12276	0	12276	N#Cc1cccc(C#N)c1
tox21-ar-mda-kb2-luc-agonist-p1	CID_11112	0	11112	O=C(NN)c1cccnc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_7975	0	7975	Cc1ccccn1
tox21-ar-mda-kb2-luc-agonist-p1	CID_7694	0	7694	Nc1ccc(CCCC)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_5281576	0	5281576	Oc1cc(O)cc2C=CCCCC(=O)CCC[C@H](C)OC(=O)c12
tox21-ar-mda-kb2-luc-agonist-p1	CID_13849	0	13849	O=C(O)CCCCCCCCCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_8831	0	8831	CC(C)COC(=O)CCCCC(=O)OCC(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_18771	0	18771	N#CC=1SC3=C(SC=1C#N)C(=O)c2ccccc2C3=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_61163	0	61163	OCCN1CCOCC1
tox21-ar-mda-kb2-luc-agonist-p1	CID_66638	0	66638	O=S(=O)(O)c1ccc(cc1)N2N=C(C)CC2=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_8130	0	8130	CCCCCCC=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_8195	0	8195	CCCCCCCCCCCCS
tox21-ar-mda-kb2-luc-agonist-p1	CID_73674	0	73674	O=S(=O)(NC(=O)Nc1nc(C)nc(OC)n1)c2ccsc2C(=O)OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_17244	0	17244	CCC(=O)C=CC
tox21-ar-mda-kb2-luc-agonist-p1	CID_6935	0	6935	Cc1cc(c(N)cc1Cl)S(=O)(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_31337	0	31337	O=[N+]([O-])C(CO)(CO)CO
tox21-ar-mda-kb2-luc-agonist-p1	CID_44630019	0	44630019	FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCC[N+](C)(CCCC)CCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_7908	0	7908	CC(C)CC(C)N
tox21-ar-mda-kb2-luc-agonist-p1	CID_62430	0	62430	CC(C)(C)N(CCO)CCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_8154	0	8154	[Cl-].C[N+](C)(C)CCCCCCCCCCCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_74828	0	74828	ClCCCCCCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_62672	0	62672	O.O.O.O.[Be+2].[O-]S([O-])(=O)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_9865	0	9865	C1CS1
tox21-ar-mda-kb2-luc-agonist-p1	CID_2720	0	2720	NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_3341	0	3341	Oc1ccc(cc1)C3CNCCc2c3cc(O)c(O)c2Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_33478	0	33478	CC(C)(C)C(=O)OCOC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)[C@H](N)c1ccccc1)[C@H]3SC2(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_40127	0	40127	Cl.CC(C)(C)NCC(O)COc1cccc2NC(=O)CCc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_2734687	0	2734687	Cl.N=C(N)NN
tox21-ar-mda-kb2-luc-agonist-p1	CID_115224	0	115224	Clc2ncc(CN1CCS/C1=N\C#N)cc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_108381	0	108381	CC(C)C2OCCN2CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_5283335	0	5283335	CCCCCC\C=C\C=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_60768	0	60768	O=C(Cc2cccc1occc12)N(C)[C@H]3CC[C@]5(C[C@@H]3N4CCCC4)CCCO5
tox21-ar-mda-kb2-luc-agonist-p1	CID_101560	0	101560	CC(OC(=O)c1ccccc1)COCC(C)OC(=O)c2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_43704	0	43704	O=[N+]([O-])c1cc(cc(c1)C(=O)OC(C)C)C(=O)OC(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_12259683	0	12259683	O=C(O)CCC(=O)O.C/C(C)=C\CN2CC[C@@]1(C)c3cc(O)ccc3C[C@@H]2[C@@H]1C
tox21-ar-mda-kb2-luc-agonist-p1	CID_21718	0	21718	O=C(O)C(O)(CC(=O)O)CC(=O)O.CCN(CCCc1ccccc1)CCCc2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_23702	0	23702	Oc1ccc(cc1O)C(O)C(CC)NC(C)C.CS(=O)(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_8961	0	8961	Oc1ccc(Cl)c2CCCc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_9949821	0	9949821	CC(C)c2nnc1ccc(cn12)c4ocnc4c3cc(F)ccc3F
tox21-ar-mda-kb2-luc-agonist-p1	CID_9908126	0	9908126	NS(=O)(=O)c1ccc2c(c1)[C@H](CC[C@H]2c3ccc(Cl)c(Cl)c3)NC
tox21-ar-mda-kb2-luc-agonist-p1	CID_68713	0	68713	COc1cc4c(cc1)n3CCN(C)C2=NCCc4c23
tox21-ar-mda-kb2-luc-agonist-p1	CID_7659	0	7659	O=C(OCCc1ccccc1)C=Cc2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_14104	0	14104	COc1cc(C)ccc1C(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_7371	0	7371	O=S(O)(=O)c1ccccc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_11236	0	11236	Cl.NC(=O)NN
tox21-ar-mda-kb2-luc-agonist-p1	CID_16230	0	16230	Cl.Clc1nc(C(=O)NC(=N)N)c(N)nc1N
tox21-ar-mda-kb2-luc-agonist-p1	CID_77703	0	77703	Cc1ccc(cc1)S(=O)(=O)/N=C=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_5364509	0	5364509	O=C(CCCCCCC/C=C\CCCCCCCC)OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_24723	0	24723	CCOP(=O)(OCC)SCCSCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_17043	0	17043	CCCCCCCCCCCCCCCl
tox21-ar-mda-kb2-luc-agonist-p1	CID_15348	0	15348	Cc1cnc(N)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_11093	0	11093	Cc1ccccc1CCl
tox21-ar-mda-kb2-luc-agonist-p1	CID_62240	0	62240	O=C(C)OC1CCCCC1C(C)(C)CC
tox21-ar-mda-kb2-luc-agonist-p1	CID_12810	0	12810	O=C1CCCC(CCCCC)O1
tox21-ar-mda-kb2-luc-agonist-p1	CID_23703451	0	23703451	[Na+].O=C1CC(C)(C)C(=C([O-])/C1=C(\CCC)NOCC=C)C(=O)OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_7242	0	7242	Cc1ccccc1N
tox21-ar-mda-kb2-luc-agonist-p1	CID_23668817	0	23668817	[Na+].O=C(CCCCCCCCCCC)N(C)CC([O-])=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_6837	0	6837	N#CC(c1ccccc1)c2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_12021	0	12021	O=C(OC)OC
tox21-ar-mda-kb2-luc-agonist-p1	CID_5798	0	5798	c1cccc2ncnc12
tox21-ar-mda-kb2-luc-agonist-p1	CID_23668193	0	23668193	[Na+].[O-]N=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_6096946	0	6096946	[NH4+].[NH4+].[O-]S([S-])(=O)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_10438	0	10438	C\C(C)=C/C(=O)/C=C(/C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_178	0	178	CC(N)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_86137	0	86137	CC1(N=C(NC1=O)c2ncc(COC)cc2C(=O)O)C(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_7873	0	7873	CCOP(=O)(OP(=O)(OCC)OCC)OCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_12377	0	12377	CCCSSCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_67437	0	67437	C2COC1(CCCCO1)CC2
tox21-ar-mda-kb2-luc-agonist-p1	CID_442291	0	442291	CC(C)(O)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)C[C@H]5O[C@@]45C(=O)O[C@H]2[C@]34C
tox21-ar-mda-kb2-luc-agonist-p1	CID_72092	0	72092	[Br-].CC[N+](C)(CC)CCOC(=O)c1ccc(cc1)NC(=O)c2ccccc2OCCCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_71563	0	71563	CC(C)[C@@H](N)C(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_8798	0	8798	O=C(C)Nc1ncc(s1)[N+]([O-])=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_56463	0	56463	COc1ccc(cc1)C(=O)c3c4ccccc4n(CCN2CCOCC2)c3C
tox21-ar-mda-kb2-luc-agonist-p1	CID_15459	0	15459	Cc1cc(cc(C)c1)OCC2CNC(=O)O2
tox21-ar-mda-kb2-luc-agonist-p1	CID_13756	0	13756	Clc1ccc2NC(=O)C[N+]([O-])=C(c2c1)c3ccccc3
tox21-ar-mda-kb2-luc-agonist-p1	CID_71234	0	71234	O=C(NC(C)CNC(=O)c1cccnc1)c2cccnc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_6335412	0	6335412	OC(=O)c1cc(ccc1O)/N=N/c2ccc(cc2)C(=O)NCCC(=O)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_16219127	0	16219127	Cl.O=C(OCC)COc2ccc1c(OC(=O)C(CCN(CC)CC)=C1C)c2Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_5497	0	5497	O=C(N(CC)CC)c1cccnc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_47979	0	47979	C=CCN2CCCC2CNC(=O)c1cc(cc(OC)c1OC)S(N)(=O)=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_5280795	0	5280795	C=C3CC[C@H](O)C\C3=C\C=C1/CCC[C@]2(C)[C@H](CC[C@@H]12)[C@H](C)CCCC(C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_7558	0	7558	CC(NC)CC1CCCCC1
tox21-ar-mda-kb2-luc-agonist-p1	CID_392622	0	392622	CC(C)c4nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc3cncs3)C(C)C)cs4
tox21-ar-mda-kb2-luc-agonist-p1	CID_94617	0	94617	Clc1ccc(CCC(=O)C(C)(C)C)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_13493	0	13493	[O-][N+](=O)c2cc3nc(Cc1ccc(OCC)cc1)n(CCN(CC)CC)c3cc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_31202	0	31202	[Cl-].C[N+](C)(Cc1ccccc1)CCCCCCCCCCCCCCCC
tox21-ar-mda-kb2-luc-agonist-p1	CID_7980	0	7980	O=C(OCCOCCOCCOCCOC(=O)C(=C)C)C(=C)C
tox21-ar-mda-kb2-luc-agonist-p1	CID_2562	0	2562	CCN(CC)CCOCCOC(=O)C1(CCCC1)c2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_96430	0	96430	O=C(c1ccc(Br)cc1)C(=O)c2ccc(Br)cc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_8883	0	8883	CC(O)(C)C#CC(C)(C)O
tox21-ar-mda-kb2-luc-agonist-p1	CID_4201	0	4201	Nc1cc(nc(N)[n+]1[O-])N2CCCCC2
tox21-ar-mda-kb2-luc-agonist-p1	CID_7703	0	7703	COc1ccc(C=CC)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_3828	0	3828	COc3c1c(OC(C)=CC1=O)c(OC)c2occc23
tox21-ar-mda-kb2-luc-agonist-p1	CID_6437875	0	6437875	CC(C(=C/C(=N\O)C(=O)N)/CC)[N+]([O-])=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_4421	0	4421	O=C(O)C2=CN(CC)c1nc(C)ccc1C2=O
tox21-ar-mda-kb2-luc-agonist-p1	CID_75706	0	75706	C[Si]1(O[Si](C)(O[Si](C)(O[Si](C)(O1)C=C)C=C)C=C)C=C
tox21-ar-mda-kb2-luc-agonist-p1	CID_20179	0	20179	Cl.Clc2cccc(Cl)c2\N=C1/NCCN1
tox21-ar-mda-kb2-luc-agonist-p1	CID_94785	0	94785	OCCSCSCCO
tox21-ar-mda-kb2-luc-agonist-p1	CID_11807	0	11807	CC(C)(N)CO
tox21-ar-mda-kb2-luc-agonist-p1	CID_2757748	0	2757748	Clc1ccc(CCCCC)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_6365	0	6365	CC(Cl)Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_21208	0	21208	O=[N+]([O-])c1ccc(N)cc1N
tox21-ar-mda-kb2-luc-agonist-p1	CID_16560	0	16560	Clc1ccc(NC(=O)C(=C)C)cc1Cl
tox21-ar-mda-kb2-luc-agonist-p1	CID_5284441	0	5284441	Cl.CC(COc1ccccc1)N(Cc2ccccc2)CCCl
tox21-ar-mda-kb2-luc-agonist-p1	CID_5590	0	5590	CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1
tox21-ar-mda-kb2-luc-agonist-p1	CID_72276	0	72276	Oc1ccc(cc1O)[C@H]2Oc3cc(O)cc(O)c3C[C@H]2O
tox21-ar-mda-kb2-luc-agonist-p1	CID_5265	0	5265	Fc1ccc(cc1)C(=O)CCCN2CCC4(CC2)C(=O)NCN4c3ccccc3
tox21-ar-mda-kb2-luc-agonist-p1	CID_4487	0	4487	O=C3C(NC(=O)c1cccnc1)=C(C)N(C)N3c2ccccc2
tox21-ar-mda-kb2-luc-agonist-p1	CID_91768	0	91768	Clc3cc(ccc3N[C@@H](C(=O)OC(C#N)c2cccc(Oc1ccccc1)c2)C(C)C)C(F)(F)F
tox21-ar-mda-kb2-luc-agonist-p1	CID_18542136	0	18542136	O.O.Oc3ccc(C=2Oc1cc(O)cc(O)c1C(=O)C=2O)c(O)c3
