assay_name	compound_pubchem_cid	assay_outcome	cid	smiles
tox21-sbe-bla-antagonist-p1	CID_61056	0	61056	CC(C)CC(C)CC(O)CC(C)C
tox21-sbe-bla-antagonist-p1	CID_8657	0	8657	CCc1ccccc1CC
tox21-sbe-bla-antagonist-p1	CID_9850056	0	9850056	Fc5cc(F)cc(F)c5NC(=O)N(Cc1ccccc1)Cc3oc2ccc(C)cc2c3c4ccc(Cl)cc4
tox21-sbe-bla-antagonist-p1	CID_5780	0	5780	O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)CO
tox21-sbe-bla-antagonist-p1	CID_13363	0	13363	Cl.CCN(CC)CCCl
tox21-sbe-bla-antagonist-p1	CID_67955	0	67955	CNc2ncnc1ncnc12
tox21-sbe-bla-antagonist-p1	CID_11138	0	11138	OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O
tox21-sbe-bla-antagonist-p1	CID_7498	0	7498	BrCc1ccccc1
tox21-sbe-bla-antagonist-p1	CID_31284	0	31284	O=C(CCCCCCCCCCCCC)OC
tox21-sbe-bla-antagonist-p1	CID_62449	0	62449	CO[Si](CCCCl)(OC)OC
tox21-sbe-bla-antagonist-p1	CID_31432	0	31432	CC(C)(C)C(=O)C(Cl)Cl
tox21-sbe-bla-antagonist-p1	CID_12342	0	12342	O=CNNC=O
tox21-sbe-bla-antagonist-p1	CID_61100	0	61100	O=S(=O)(O)O.NNCCc1ccccc1
tox21-sbe-bla-antagonist-p1	CID_2734223	0	2734223	[Cl-].C[n+]1ccn(CCCCCCCC)c1
tox21-sbe-bla-antagonist-p1	CID_7726	0	7726	O=Cc1ccc(Cl)cc1
tox21-sbe-bla-antagonist-p1	CID_8502	0	8502	O=[N+]([O-])c1ccc(cc1)C(Cl)=O
tox21-sbe-bla-antagonist-p1	CID_10313079	0	10313079	Cl.CN(C)C
tox21-sbe-bla-antagonist-p1	CID_18604	0	18604	CCCCCCCCCCCCC1CO1
tox21-sbe-bla-antagonist-p1	CID_21622	0	21622	COc1cccc2sc(N)nc12
tox21-sbe-bla-antagonist-p1	CID_12124	0	12124	Oc1cccc(NC(C)=O)c1
tox21-sbe-bla-antagonist-p1	CID_24314	0	24314	CC(C)(C)OCC1CO1
tox21-sbe-bla-antagonist-p1	CID_7101	0	7101	Brc1ccc(cc1)c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_47491	0	47491	Cc2nc(NC(=O)NS(=O)(=O)c1ccccc1Cl)nc(OC)n2
tox21-sbe-bla-antagonist-p1	CID_24937	0	24937	[Tl+].[O-][N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_6974	0	6974	Cc1ccc(C)cc1[N+](=O)[O-]
tox21-sbe-bla-antagonist-p1	CID_6996	0	6996	O=Cc1ccccc1Cl
tox21-sbe-bla-antagonist-p1	CID_7046	0	7046	c1ccc2CCNCc2c1
tox21-sbe-bla-antagonist-p1	CID_157882	0	157882	CO[Si](CCCNCCC[Si](OC)(OC)OC)(OC)OC
tox21-sbe-bla-antagonist-p1	CID_6828	0	6828	CCN(C(=O)N(CC)c1ccccc1)c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_6894	0	6894	Nc1cccc(Cl)c1C
tox21-sbe-bla-antagonist-p1	CID_146540	0	146540	Cl.Cl.NNCc1ccccc1
tox21-sbe-bla-antagonist-p1	CID_7302	0	7302	O=C1CCCO1
tox21-sbe-bla-antagonist-p1	CID_6209	0	6209	[Cl-].C[N+](C)(C)CCO
tox21-sbe-bla-antagonist-p1	CID_14500	0	14500	O\N=C1\CCCC1
tox21-sbe-bla-antagonist-p1	CID_5284346	0	5284346	[Ba+2].[Cl-].[Cl-].O.O
tox21-sbe-bla-antagonist-p1	CID_11212667	0	11212667	CCCCn1cc[n+](C)c1C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_2734241	0	2734241	[Br-].CCCCn1cc[n+](C)c1C
tox21-sbe-bla-antagonist-p1	CID_2734176	0	2734176	F[P-](F)(F)(F)(F)F.CCCC[n+]1ccccc1
tox21-sbe-bla-antagonist-p1	CID_2734238	0	2734238	[Br-].CCCC[n+]1ccccc1
tox21-sbe-bla-antagonist-p1	CID_2734239	0	2734239	[Br-].CCCCCC[n+]1ccccc1
tox21-sbe-bla-antagonist-p1	CID_2734172	0	2734172	[Cl-].CCCCCC[n+]1ccccc1
tox21-sbe-bla-antagonist-p1	CID_2734177	0	2734177	F[P-](F)(F)(F)(F)F.CCCCCC[n+]1ccccc1
tox21-sbe-bla-antagonist-p1	CID_10560335	0	10560335	[Cl-].C[n+]2ccn(Cc1ccccc1)c2
tox21-sbe-bla-antagonist-p1	CID_2155	0	2155	Nc1nccs1
tox21-sbe-bla-antagonist-p1	CID_11124	0	11124	CCC(=O)OC
tox21-sbe-bla-antagonist-p1	CID_87154	0	87154	O=C2c1ccccc1C(=O)N2CCl
tox21-sbe-bla-antagonist-p1	CID_3825	0	3825	CC(C(=O)O)c1cccc(c1)C(=O)c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_5284472	0	5284472	Cl.O.Cc1ccc(cc1)C(=C\CN2CCCC2)/c3ccccn3
tox21-sbe-bla-antagonist-p1	CID_7961	0	7961	Brc1ccccc1
tox21-sbe-bla-antagonist-p1	CID_3562	0	3562	BrC(Cl)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_18555	0	18555	Clc1c(cccc1Cl)[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_74080	0	74080	N#CC(=C)CCC#N
tox21-sbe-bla-antagonist-p1	CID_8282	0	8282	CCC(N)(CO)CO
tox21-sbe-bla-antagonist-p1	CID_16420	0	16420	Nc1nc(cs1)c2ccc(cc2)[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_37542	0	37542	NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O
tox21-sbe-bla-antagonist-p1	CID_81133	0	81133	CN1C(N)=C(N=O)C(=O)N(C)C1=O
tox21-sbe-bla-antagonist-p1	CID_7805	0	7805	Cc1ccc(Br)cc1
tox21-sbe-bla-antagonist-p1	CID_18728	0	18728	BrC1CCC(CC1Br)C(Br)CBr
tox21-sbe-bla-antagonist-p1	CID_31275	0	31275	C1COCCO1
tox21-sbe-bla-antagonist-p1	CID_8210	0	8210	CCCCOCCOCCOCCCC
tox21-sbe-bla-antagonist-p1	CID_637892	0	637892	C\C(Cl)=C\CCl
tox21-sbe-bla-antagonist-p1	CID_9809	0	9809	O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1Cl)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_7798	0	7798	CCCC(=O)OC(=O)CCC
tox21-sbe-bla-antagonist-p1	CID_8078	0	8078	C1CCCCC1
tox21-sbe-bla-antagonist-p1	CID_11906	0	11906	ClCc1ccccc1Cl
tox21-sbe-bla-antagonist-p1	CID_10567	0	10567	ClC(Cl)C(C)=O
tox21-sbe-bla-antagonist-p1	CID_25213	0	25213	OC(=O)c1ccccc1O.OCCN(CCO)CCO
tox21-sbe-bla-antagonist-p1	CID_12574	0	12574	Ic1cccc(c1)[N+](=O)[O-]
tox21-sbe-bla-antagonist-p1	CID_6602188	0	6602188	O=C2OC(=O)[C@]3(C)[C@@H]1C=C[C@@H](C1)[C@H]23
tox21-sbe-bla-antagonist-p1	CID_6259976	0	6259976	CC\C=C1\OC(=O)c2ccccc12
tox21-sbe-bla-antagonist-p1	CID_6590	0	6590	CC(C)C(=O)O
tox21-sbe-bla-antagonist-p1	CID_94308	0	94308	Cl.ClCCCN(C)C
tox21-sbe-bla-antagonist-p1	CID_7440	0	7440	Cc1ccc(cc1C)[N+](=O)[O-]
tox21-sbe-bla-antagonist-p1	CID_6598	0	6598	CN(C)C(Cl)=O
tox21-sbe-bla-antagonist-p1	CID_5383	0	5383	CC(C)(C)c1nnc(s1)N(C)C(=O)NC
tox21-sbe-bla-antagonist-p1	CID_7947	0	7947	Cc1cc(C)cc(C)c1
tox21-sbe-bla-antagonist-p1	CID_82190	0	82190	CCC12COCN2COC1
tox21-sbe-bla-antagonist-p1	CID_16653	0	16653	O=C(SCC)N1CCCCCC1
tox21-sbe-bla-antagonist-p1	CID_73672	0	73672	CCC(C)(CC)c2cc(NC(=O)c1c(OC)cccc1OC)on2
tox21-sbe-bla-antagonist-p1	CID_11529	0	11529	CCC(=O)OCCCC
tox21-sbe-bla-antagonist-p1	CID_7975	0	7975	Cc1ccccn1
tox21-sbe-bla-antagonist-p1	CID_17869	0	17869	CN(C)CCOC(=O)C(=C)C
tox21-sbe-bla-antagonist-p1	CID_73670	0	73670	Clc3ccccc3c1nnc(nn1)c2ccccc2Cl
tox21-sbe-bla-antagonist-p1	CID_5363269	0	5363269	O=C(CCCCCCC/C=C\CCCCCCCC)OCC
tox21-sbe-bla-antagonist-p1	CID_56069	0	56069	Fc1ccc(cc1)S(=O)(=O)C[C@](C)(O)C(=O)Nc2cc(c(C#N)cc2)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_3902	0	3902	N#Cc1ccc(cc1)C(c2ccc(C#N)cc2)n3cncn3
tox21-sbe-bla-antagonist-p1	CID_14982	0	14982	O=C(O)[C@H]7O[C@@H](O[C@@H]6[C@@H](O)[C@H](O)[C@H](O[C@@H]6O[C@H]2CC[C@]3(C)[C@H]4C(=O)C=C1[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]1(C)[C@]4(C)CC[C@H]3C2(C)C)C(=O)O)C(=O)O)[C@H](O)[C@@H](O)[C@@H]7O
tox21-sbe-bla-antagonist-p1	CID_10635	0	10635	O=C3C[C@@H]4CC[C@@H]1[C@H](CC[C@]2(C)[C@@H](O)CC[C@@H]12)[C@@]4(C)CC3
tox21-sbe-bla-antagonist-p1	CID_6537505	0	6537505	O=C(O)C(\C)=C\[C@@H]2CC[C@@H](C)[C@@H]1C2=C(C)C[C@H]1O
tox21-sbe-bla-antagonist-p1	CID_3543259	0	3543259	[O-][N+](=O)c1ccc2c(c1)C(=O)NNC2=O
tox21-sbe-bla-antagonist-p1	CID_11137	0	11137	O=[N+]([O-])c1cccc(O)c1
tox21-sbe-bla-antagonist-p1	CID_6561	0	6561	CC(C)C=O
tox21-sbe-bla-antagonist-p1	CID_3282	0	3282	CCOc1ccccc1C(N)=O
tox21-sbe-bla-antagonist-p1	CID_642197	0	642197	ClC\C=C\CCl
tox21-sbe-bla-antagonist-p1	CID_10453	0	10453	CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C=C
tox21-sbe-bla-antagonist-p1	CID_11746	0	11746	BrC(CBr)C(=O)O
tox21-sbe-bla-antagonist-p1	CID_6279	0	6279	CC(=O)[C@@]3(OC(C)=O)CC[C@H]2[C@@H]4C[C@H](C)C1=CC(=O)CC[C@]1(C)[C@H]4CC[C@@]23C
tox21-sbe-bla-antagonist-p1	CID_6811	0	6811	O=C1OC(=O)c2ccccc12
tox21-sbe-bla-antagonist-p1	CID_7369	0	7369	O=S(=O)(Cl)c1ccccc1
tox21-sbe-bla-antagonist-p1	CID_11443	0	11443	O=C=N/c1cc(ccc1C)\N=C=O
tox21-sbe-bla-antagonist-p1	CID_16659	0	16659	Clc1nc2ccccc2nc1Cl
tox21-sbe-bla-antagonist-p1	CID_11387	0	11387	Cc1ccc2cc(C)ccc2c1
tox21-sbe-bla-antagonist-p1	CID_23082568	0	23082568	F[P-](F)(F)(F)(F)F.C[N+]1(CC)CCCC1
tox21-sbe-bla-antagonist-p1	CID_22086	0	22086	COc1cc2c3ccccc3oc2cc1N
tox21-sbe-bla-antagonist-p1	CID_6233	0	6233	ClC(Cl)(Cl)c1ccc(cc1)C(Cl)(Cl)Cl
tox21-sbe-bla-antagonist-p1	CID_30623	0	30623	O=C2CN(CC(C)N1CC(=O)NC(=O)C1)CC(=O)N2
tox21-sbe-bla-antagonist-p1	CID_16990	0	16990	Clc1cc(Cl)c(Cl)nc1Cl
tox21-sbe-bla-antagonist-p1	CID_7236	0	7236	Cc1ccccc1Br
tox21-sbe-bla-antagonist-p1	CID_7250	0	7250	Cc1ccc(N)c(C)c1
tox21-sbe-bla-antagonist-p1	CID_7262	0	7262	Clc1ccc(Cl)c(N)c1
tox21-sbe-bla-antagonist-p1	CID_7280	0	7280	BrC(CBr)CCl
tox21-sbe-bla-antagonist-p1	CID_7102	0	7102	Nc1ccc(cc1)c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_13610	0	13610	N#CC1(O)CCCCC1
tox21-sbe-bla-antagonist-p1	CID_2482	0	2482	Nc1ccc(cc1)C(=O)OCCCC
tox21-sbe-bla-antagonist-p1	CID_3081	0	3081	O=C1NC(=O)C(C)(C)O1
tox21-sbe-bla-antagonist-p1	CID_522325	0	522325	[Na+].[O-]S(=O)(=O)CN(C)C=2C(=O)N(c1ccccc1)N(C)C=2C
tox21-sbe-bla-antagonist-p1	CID_14075	0	14075	O=S1(=O)OCCO1
tox21-sbe-bla-antagonist-p1	CID_77342	0	77342	O=S1OCCO1
tox21-sbe-bla-antagonist-p1	CID_90547	0	90547	Cl.NNc1ccc(cc1)C(=O)O
tox21-sbe-bla-antagonist-p1	CID_20240	0	20240	Oc1ccc(cc1)C(=O)OCC(C)C
tox21-sbe-bla-antagonist-p1	CID_5922	0	5922	O=C(O)c1ccncc1
tox21-sbe-bla-antagonist-p1	CID_6673	0	6673	O1C2CC3C(C12)C5CC3C4OC45
tox21-sbe-bla-antagonist-p1	CID_16213711	0	16213711	CCCC[N+]1(C)CCCC1.N#C\N=C=[N-]
tox21-sbe-bla-antagonist-p1	CID_7490	0	7490	CN(C)c1ccc(cc1)N(C)C
tox21-sbe-bla-antagonist-p1	CID_8035	0	8035	CC(=O)CCC(C)=O
tox21-sbe-bla-antagonist-p1	CID_7840	0	7840	BrCCC
tox21-sbe-bla-antagonist-p1	CID_9709	0	9709	Fc1ccc(N)c(F)c1
tox21-sbe-bla-antagonist-p1	CID_53316409	0	53316409	CCCC[N+]1(C)CCCC1.F[P-](F)(F)(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_11076461	0	11076461	[I-].CCCC[N+]1(C)CCCC1
tox21-sbe-bla-antagonist-p1	CID_10941	0	10941	Cl.Cl.Nc1cccc(N)c1
tox21-sbe-bla-antagonist-p1	CID_2734175	0	2734175	F[P-](F)(F)(F)(F)F.C[n+]1ccn(CCCCCC)c1
tox21-sbe-bla-antagonist-p1	CID_7719	0	7719	CCC(CCCC)CN
tox21-sbe-bla-antagonist-p1	CID_8494	0	8494	O=[N+]([O-])c1cc(ccc1)C(C)=O
tox21-sbe-bla-antagonist-p1	CID_16637	0	16637	CC(C)NC(=O)C=C
tox21-sbe-bla-antagonist-p1	CID_10423	0	10423	C1CCO1
tox21-sbe-bla-antagonist-p1	CID_85557	0	85557	O=C(O)c1ccc2cc(O)ccc2c1
tox21-sbe-bla-antagonist-p1	CID_12703	0	12703	CCN(CC)C(C)=O
tox21-sbe-bla-antagonist-p1	CID_6446	0	6446	C[C@]4(O)CC[C@@H]2[C@]4(C)C[C@H](O)[C@]1(F)[C@@]3(C)CCC(=O)C=C3CC[C@H]12
tox21-sbe-bla-antagonist-p1	CID_13551	0	13551	CC(C)OS(C)(=O)=O
tox21-sbe-bla-antagonist-p1	CID_52999	0	52999	Cc2nc(NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC)nc(OC)n2
tox21-sbe-bla-antagonist-p1	CID_6327594	0	6327594	NC(N)=[Se]
tox21-sbe-bla-antagonist-p1	CID_20701	0	20701	OCC[NH+](CCO)CCO.[O-]C(=O)CCCCCCCCCCCCCCCCC
tox21-sbe-bla-antagonist-p1	CID_21575	0	21575	O=[N+]([O-])c1c(C)cccc1C(=O)O
tox21-sbe-bla-antagonist-p1	CID_12104	0	12104	N#Cc1cccc(C)c1
tox21-sbe-bla-antagonist-p1	CID_11888	0	11888	O=[N+]([O-])c1ccccc1CC#N
tox21-sbe-bla-antagonist-p1	CID_7859	0	7859	C#CCO
tox21-sbe-bla-antagonist-p1	CID_17305	0	17305	ClP(=S)(OCC)OCC
tox21-sbe-bla-antagonist-p1	CID_4992	0	4992	COc1ccc(cc1)CN(CCN(C)C)c2ccccn2
tox21-sbe-bla-antagonist-p1	CID_2720	0	2720	NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl
tox21-sbe-bla-antagonist-p1	CID_17570	0	17570	Oc1ccc(cc1)Sc2ccc(O)cc2
tox21-sbe-bla-antagonist-p1	CID_8495	0	8495	O=[N+]([O-])c1cc(ccc1)C(Cl)=O
tox21-sbe-bla-antagonist-p1	CID_2723822	0	2723822	[Na+].[O-]S(=O)(=O)CO
tox21-sbe-bla-antagonist-p1	CID_25914	0	25914	CCNCCCC
tox21-sbe-bla-antagonist-p1	CID_10438	0	10438	C\C(C)=C/C(=O)/C=C(/C)C
tox21-sbe-bla-antagonist-p1	CID_10168	0	10168	O=C(O)c3cc2C(=O)c1cccc(O)c1C(=O)c2c(O)c3
tox21-sbe-bla-antagonist-p1	CID_7470	0	7470	Cc1ccc(cc1)C(O)=O
tox21-sbe-bla-antagonist-p1	CID_6568	0	6568	CC(O)CC
tox21-sbe-bla-antagonist-p1	CID_68289	0	68289	Oc1ccc2OCOc2c1
tox21-sbe-bla-antagonist-p1	CID_9904	0	9904	O=C4CC[C@H]3C(CC[C@@H]1[C@@H]3CC[C@]2(C)[C@@H](O)CC[C@@H]12)=C4
tox21-sbe-bla-antagonist-p1	CID_8900	0	8900	CCCCCCC
tox21-sbe-bla-antagonist-p1	CID_6560	0	6560	CC(C)CO
tox21-sbe-bla-antagonist-p1	CID_970	0	970	O=C(O)C(=O)CC(=O)O
tox21-sbe-bla-antagonist-p1	CID_22833321	0	22833321	O=C1CC(C(/C)=C/C(C)CC(C)CC(C)C)C(=O)O1
tox21-sbe-bla-antagonist-p1	CID_13404	0	13404	O=Cc1ccc(Cl)cc1Cl
tox21-sbe-bla-antagonist-p1	CID_54740	0	54740	CC1(N=C(NC1=O)c2ncc(CC)cc2C(=O)O)C(C)C
tox21-sbe-bla-antagonist-p1	CID_1349907	0	1349907	S=C1NC=CN1C
tox21-sbe-bla-antagonist-p1	CID_3293	0	3293	CCOc1ccc2NC(C)(C)C=C(C)c2c1
tox21-sbe-bla-antagonist-p1	CID_2272	0	2272	N(=N/c1ccccc1)\c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_7000	0	7000	Nc1ccccc1OC
tox21-sbe-bla-antagonist-p1	CID_8033	0	8033	CC(C)(C)OOC(C)(C)C
tox21-sbe-bla-antagonist-p1	CID_1493	0	1493	O=[N+]([O-])c1cc(ccc1O)[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_6838	0	6838	O=NN(c1ccccc1)c2ccccc2
tox21-sbe-bla-antagonist-p1	CID_10707	0	10707	O=[N+]([O-])c1ccccc1[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_16584	0	16584	Clc1c(Cl)c(Cl)nc(Cl)c1Cl
tox21-sbe-bla-antagonist-p1	CID_11769095	0	11769095	[Cl-].CCCC[N+]1(C)CCCC1
tox21-sbe-bla-antagonist-p1	CID_6510	0	6510	CCC(CO)(CO)CO
tox21-sbe-bla-antagonist-p1	CID_14896	0	14896	CC2(C)C1CCC(=C)C2C1
tox21-sbe-bla-antagonist-p1	CID_18050	0	18050	O=C(OC)CCS
tox21-sbe-bla-antagonist-p1	CID_15313	0	15313	CCc1ccc(Br)cc1
tox21-sbe-bla-antagonist-p1	CID_165286	0	165286	CNN.O=S(=O)(O)O
tox21-sbe-bla-antagonist-p1	CID_6571	0	6571	CC(=O)CCl
tox21-sbe-bla-antagonist-p1	CID_12017	0	12017	CCC(Cl)CCl
tox21-sbe-bla-antagonist-p1	CID_6490	0	6490	CC(C)(COC(=O)C(C)C)C(O)C(C)C
tox21-sbe-bla-antagonist-p1	CID_61020	0	61020	C/C(C)=C\C=O
tox21-sbe-bla-antagonist-p1	CID_7597	0	7597	O=C(Oc1ccccc1)Oc2ccccc2
tox21-sbe-bla-antagonist-p1	CID_54676228	0	54676228	OC=2c1ccccc1S(=O)(=O)N(C)C=2C(=O)Nc3ccccn3
tox21-sbe-bla-antagonist-p1	CID_7748	0	7748	BrCC(=O)OCC
tox21-sbe-bla-antagonist-p1	CID_5793	0	5793	O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1O
tox21-sbe-bla-antagonist-p1	CID_7734	0	7734	CCc1ccc(CC)cc1
tox21-sbe-bla-antagonist-p1	CID_7526	0	7526	O=NN1CCCCC1
tox21-sbe-bla-antagonist-p1	CID_700999	0	700999	S=C(Nc1ccccc1)Nc2ccccc2
tox21-sbe-bla-antagonist-p1	CID_13931	0	13931	C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O
tox21-sbe-bla-antagonist-p1	CID_7671	0	7671	O=CNc1ccccc1
tox21-sbe-bla-antagonist-p1	CID_7487	0	7487	O=[N+]([O-])c1ccc(cc1)C(C)=O
tox21-sbe-bla-antagonist-p1	CID_7503	0	7503	ClCc1ccccc1
tox21-sbe-bla-antagonist-p1	CID_7374	0	7374	FC(F)(F)c1cc(Cl)ccc1
tox21-sbe-bla-antagonist-p1	CID_7423	0	7423	O=[N+]([O-])c1cccc(N)c1
tox21-sbe-bla-antagonist-p1	CID_7441	0	7441	Cc1cc(ccc1N)[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_7499	0	7499	C=CC1CC=CCC1
tox21-sbe-bla-antagonist-p1	CID_7838	0	7838	C=CCOCC1CO1
tox21-sbe-bla-antagonist-p1	CID_54891	0	54891	Cl.O=C(OCC)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)O
tox21-sbe-bla-antagonist-p1	CID_7301	0	7301	CC1CCCO1
tox21-sbe-bla-antagonist-p1	CID_7253	0	7253	Oc1ccc(O)c(C)c1
tox21-sbe-bla-antagonist-p1	CID_6670	0	6670	O=S(=O)(O)c2c(N)ccc1ccccc12
tox21-sbe-bla-antagonist-p1	CID_7955	0	7955	Nc1nc(N)nc(N)n1
tox21-sbe-bla-antagonist-p1	CID_7409	0	7409	CC(O)c1ccccc1
tox21-sbe-bla-antagonist-p1	CID_12252	0	12252	[O-][N+](=O)CCO
tox21-sbe-bla-antagonist-p1	CID_2576	0	2576	O=C(NC(C)C)OCC(C)(COC(=O)N)CCC
tox21-sbe-bla-antagonist-p1	CID_53316417	0	53316417	C[N+]1(CC)CCCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
tox21-sbe-bla-antagonist-p1	CID_12059921	0	12059921	[I-].C[N+]1(CC)CCCC1
tox21-sbe-bla-antagonist-p1	CID_6495	0	6495	CC(C)(OC)OC
tox21-sbe-bla-antagonist-p1	CID_31347	0	31347	O=S1(=O)CCCC1
tox21-sbe-bla-antagonist-p1	CID_2331	0	2331	NC(=O)c1ccccc1
tox21-sbe-bla-antagonist-p1	CID_263	0	263	CCCCO
tox21-sbe-bla-antagonist-p1	CID_6737	0	6737	O=Cc1c(Cl)cccc1Cl
tox21-sbe-bla-antagonist-p1	CID_7331	0	7331	COc1ccc(cc1[N+]([O-])=O)C(=O)Nc2ccccc2
tox21-sbe-bla-antagonist-p1	CID_25418	0	25418	CCN(C)N=O
tox21-sbe-bla-antagonist-p1	CID_66912	0	66912	OCCOc1ccc(OCCO)cc1
tox21-sbe-bla-antagonist-p1	CID_11684	0	11684	CC(C)(CC)C(=O)O
tox21-sbe-bla-antagonist-p1	CID_74791	0	74791	CCCCCCCCCC#N
tox21-sbe-bla-antagonist-p1	CID_5354133	0	5354133	O=C(CCCCCCC/C=C\C[C@H](O)CCCCCC)OC
tox21-sbe-bla-antagonist-p1	CID_23681217	0	23681217	[Na+].CCC1(CC)C(=O)N=C([O-])NC1=O
tox21-sbe-bla-antagonist-p1	CID_23662354	0	23662354	[Na+].[O-]S(=O)(=O)CCS
tox21-sbe-bla-antagonist-p1	CID_2724192	0	2724192	O.[Zn+2].O.[O-]C(C)=O.[O-]C(C)=O
tox21-sbe-bla-antagonist-p1	CID_8005	0	8005	CCCCCl
tox21-sbe-bla-antagonist-p1	CID_73773	0	73773	CN(C)c1ccc(cc1)C3(OC(=O)c2cc(ccc23)N(C)C)c4ccc(cc4)N(C)C
tox21-sbe-bla-antagonist-p1	CID_8354	0	8354	O=C2c1ccccc1C(=O)N2CO
tox21-sbe-bla-antagonist-p1	CID_7056	0	7056	Clc1ccc2ccccc2c1
tox21-sbe-bla-antagonist-p1	CID_8097	0	8097	CN(C)CCCCCCN(C)C
tox21-sbe-bla-antagonist-p1	CID_8053	0	8053	CC(C)CCON=O
tox21-sbe-bla-antagonist-p1	CID_7847	0	7847	C=CC=O
tox21-sbe-bla-antagonist-p1	CID_11288	0	11288	OC(=O)c1c(cccc1C(=O)O)C(=O)O
tox21-sbe-bla-antagonist-p1	CID_16069365	0	16069365	C[n+]1ccn(C)c1.[O-]P(=O)(OC)OC
tox21-sbe-bla-antagonist-p1	CID_18603	0	18603	BrC(CO)=C(Br)CO
tox21-sbe-bla-antagonist-p1	CID_7525	0	7525	CCN1CCOCC1
tox21-sbe-bla-antagonist-p1	CID_967	0	967	OC(=O)c1cc(O)nc(O)n1
tox21-sbe-bla-antagonist-p1	CID_11424880	0	11424880	CCCCn1cc[n+](C)c1.[O-]S(=O)(=O)O
tox21-sbe-bla-antagonist-p1	CID_33133	0	33133	Cc1cc(cc(C)c1)OP(=O)(Oc2cc(C)cc(C)c2)Oc3cc(C)cc(C)c3
tox21-sbe-bla-antagonist-p1	CID_13888	0	13888	O=C(C)c1ccc(cc1)C(C)=O
tox21-sbe-bla-antagonist-p1	CID_75969	0	75969	O=C(O)[C@H](OC(=O)c1ccccc1)[C@@H](OC(=O)c2ccccc2)C(=O)O
tox21-sbe-bla-antagonist-p1	CID_67058	0	67058	COc1ccc(C)cc1[N+]([O-])=O
tox21-sbe-bla-antagonist-p1	CID_1140	0	1140	Cc1ccccc1
tox21-sbe-bla-antagonist-p1	CID_650	0	650	CC(=O)C(C)=O
tox21-sbe-bla-antagonist-p1	CID_2955	0	2955	Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2
tox21-sbe-bla-antagonist-p1	CID_7473	0	7473	Cc1ccc(cc1)[N+](=O)[O-]
tox21-sbe-bla-antagonist-p1	CID_8091	0	8091	O=C(CCCCCCC)OC
tox21-sbe-bla-antagonist-p1	CID_7497	0	7497	CCN(CC)CCO
tox21-sbe-bla-antagonist-p1	CID_8184	0	8184	CCCCCCCCCCCO
tox21-sbe-bla-antagonist-p1	CID_40326	0	40326	Cl/C(Cl)=C/C3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C
tox21-sbe-bla-antagonist-p1	CID_8449	0	8449	Clc1cc(Cl)c(O)cc1
tox21-sbe-bla-antagonist-p1	CID_7292	0	7292	C/C(CC)=N\O
tox21-sbe-bla-antagonist-p1	CID_7270	0	7270	Clc1cc(Cl)c(Cl)cc1Cl
tox21-sbe-bla-antagonist-p1	CID_8121	0	8121	CC(=O)OCCOC(=O)C
tox21-sbe-bla-antagonist-p1	CID_17244	0	17244	CCC(=O)C=CC
tox21-sbe-bla-antagonist-p1	CID_66494	0	66494	Oc1ccc(cc1)C(c2ccccc2C(=O)O)c3ccc(O)cc3
tox21-sbe-bla-antagonist-p1	CID_6548	0	6548	CCC(C)(O)CCCC(C)C
tox21-sbe-bla-antagonist-p1	CID_16220111	0	16220111	CC(=O)C=1C[C@]23C[C@@H](C=1C)C(C)(C)[C@@H]3CC[C@H]2C
tox21-sbe-bla-antagonist-p1	CID_22985	0	22985	[NH4+].[O-][N+]([O-])=O
